sku,store_view_code,attribute_set_code,product_type,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,crosssell_skus,upsell_skus,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,configurable_variations,configurable_variation_labels,associated_skus
JS00TDH7-0JP,,Default,simple,base,SPRING BREAK MULTI ORNATE BL,,,0.3,1,Taxable Goods,Not Visible Individually,34.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,595,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDH7-0UG,,Default,simple,base,SPRING BREAK MULTI SPECKLED SPACE,,,0.3,1,Taxable Goods,Not Visible Individually,34.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,1216,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDH7-0KN,,Default,simple,base,SPRING BREAK MULTI STICKERS,,,0.3,1,Taxable Goods,Not Visible Individually,34.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,478,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDH7-0EM,,Default,simple,base,SPRING BREAK MULTI TROPIC GOLD,,,0.3,1,Taxable Goods,Not Visible Individually,34.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,124,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TDH7-003,,Default,simple,base,SPRING BREAK NAVY,,,0.3,1,Taxable Goods,Not Visible Individually,34.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,928,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDH7-0K4,,Default,simple,base,SPRING BREAK SHADY GREY WHITE,,,0.3,1,Taxable Goods,Not Visible Individually,34.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,380,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T64Q-0F8,,Default,simple,base,SUPER FX BLACK SPLATTER DENIM,"La mezcla perfecta entre una silueta clásica y telas premium texturizadas se unen para formar la mochila JanSport Super FX, disponible en diferentes gráficos y patrones únicos de edición especial.",,0.3,1,Taxable Goods,Not Visible Individually,49.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,61,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T64Q-0FP,,Default,simple,base,SUPER FX BLACK WHITE LETTERMAN,"La mezcla perfecta entre una silueta clásica y telas premium texturizadas se unen para formar la mochila JanSport Super FX, disponible en diferentes gráficos y patrones únicos de edición especial.",,0.3,1,Taxable Goods,Not Visible Individually,49.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS0A2SDR-0UQ,,Default,simple,base,SUPER FX BLACK/GOLD,"La mezcla perfecta entre una silueta clásica y telas premium texturizadas se unen para formar la mochila JanSport Super FX, disponible en diferentes gráficos y patrones únicos de edición especial.",,0.3,1,Taxable Goods,Not Visible Individually,49.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,384,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T64Q-02S,,Default,simple,base,SUPER FX BURRITO (PREPACK) NAVY MOONNSHINE ANCHORS AWAY,"La mezcla perfecta entre una silueta clásica y telas premium texturizadas se unen para formar la mochila JanSport Super FX, disponible en diferentes gráficos y patrones únicos de edición especial.",,0.3,1,Taxable Goods,Not Visible Individually,49.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,38,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TVP8-0LM,,Default,simple,base,SUPER FX CORAL PEACHES METALLIC COAT,"La mezcla perfecta entre una silueta clásica y telas premium texturizadas se unen para formar la mochila JanSport Super FX, disponible en diferentes gráficos y patrones únicos de edición especial.",,0.3,1,Taxable Goods,Not Visible Individually,49.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TVP8-03G,,Default,simple,base,SUPER FX DARK BLUE DENIM LASER STAR,"La mezcla perfecta entre una silueta clásica y telas premium texturizadas se unen para formar la mochila JanSport Super FX, disponible en diferentes gráficos y patrones únicos de edición especial.",,0.3,1,Taxable Goods,Not Visible Individually,49.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,81,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS0A2SDR-0TR,,Default,simple,base,SUPER FX GOLD 3D STARS,"La mezcla perfecta entre una silueta clásica y telas premium texturizadas se unen para formar la mochila JanSport Super FX, disponible en diferentes gráficos y patrones únicos de edición especial.",,0.3,1,Taxable Goods,Not Visible Individually,49.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,312,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T64Q-0LF,,Default,simple,base,SUPER FX JANSPORT NAVY HERRINGBONE STRIPE,"La mezcla perfecta entre una silueta clásica y telas premium texturizadas se unen para formar la mochila JanSport Super FX, disponible en diferentes gráficos y patrones únicos de edición especial.",,0.3,1,Taxable Goods,Not Visible Individually,49.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,49,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TVP8-0LN,,Default,simple,base,SUPER FX MULTI PALM DENIM,"La mezcla perfecta entre una silueta clásica y telas premium texturizadas se unen para formar la mochila JanSport Super FX, disponible en diferentes gráficos y patrones únicos de edición especial.",,0.3,1,Taxable Goods,Not Visible Individually,49.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,104,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TVP8-0YT,,Default,simple,base,SUPER FX MULTI PATCHWORK POSEY,"La mezcla perfecta entre una silueta clásica y telas premium texturizadas se unen para formar la mochila JanSport Super FX, disponible en diferentes gráficos y patrones únicos de edición especial.",,0.3,1,Taxable Goods,Not Visible Individually,49.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,144,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T64Q-0LQ,,Default,simple,base,SUPER FX MULTI SUNRISE,"La mezcla perfecta entre una silueta clásica y telas premium texturizadas se unen para formar la mochila JanSport Super FX, disponible en diferentes gráficos y patrones únicos de edición especial.",,0.3,1,Taxable Goods,Not Visible Individually,49.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,139,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T64Q-0FF,,Default,simple,base,SUPER FX MULTI SURF STRIPE,"La mezcla perfecta entre una silueta clásica y telas premium texturizadas se unen para formar la mochila JanSport Super FX, disponible en diferentes gráficos y patrones únicos de edición especial.",,0.3,1,Taxable Goods,Not Visible Individually,49.95,,,,,,,"16/12/16, 10:25 AM","17/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,169,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TVP8-04P,,Default,simple,base,SUPER FX NAVY UNION JACK,"La mezcla perfecta entre una silueta clásica y telas premium texturizadas se unen para formar la mochila JanSport Super FX, disponible en diferentes gráficos y patrones únicos de edición especial.",,0.3,1,Taxable Goods,Not Visible Individually,49.95,,,,,,,"16/12/16, 10:25 AM","17/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,32,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TVP8-0GG,,Default,simple,base,SUPER FX PEWTER METALLIC COAT,"La mezcla perfecta entre una silueta clásica y telas premium texturizadas se unen para formar la mochila JanSport Super FX, disponible en diferentes gráficos y patrones únicos de edición especial.",,0.3,1,Taxable Goods,Not Visible Individually,49.95,,,,,,,"16/12/16, 10:25 AM","17/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,6,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TVP8-0GH,,Default,simple,base,SUPER FX RED METALLIC COAT,"La mezcla perfecta entre una silueta clásica y telas premium texturizadas se unen para formar la mochila JanSport Super FX, disponible en diferentes gráficos y patrones únicos de edición especial.",,0.3,1,Taxable Goods,Not Visible Individually,49.95,,,,,,,"16/12/16, 10:25 AM","17/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,40,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS0A2SDR-0VY,,Default,simple,base,SUPER FX SILVER PSY CHEDELIC,"La mezcla perfecta entre una silueta clásica y telas premium texturizadas se unen para formar la mochila JanSport Super FX, disponible en diferentes gráficos y patrones únicos de edición especial.",,0.3,1,Taxable Goods,Not Visible Individually,49.95,,,,,,,"16/12/16, 10:25 AM","17/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,240,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TVP8-0LP,,Default,simple,base,SUPER FX SILVER SPARKLE TWILL,"La mezcla perfecta entre una silueta clásica y telas premium texturizadas se unen para formar la mochila JanSport Super FX, disponible en diferentes gráficos y patrones únicos de edición especial.",,0.3,1,Taxable Goods,Not Visible Individually,49.95,,,,,,,"16/12/16, 10:25 AM","17/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,181,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TVP8-0KZ,,Default,simple,base,SUPER FX WHITE DENIM EMBLEM,"La mezcla perfecta entre una silueta clásica y telas premium texturizadas se unen para formar la mochila JanSport Super FX, disponible en diferentes gráficos y patrones únicos de edición especial.",,0.3,1,Taxable Goods,Not Visible Individually,49.95,,,,,,,"16/12/16, 10:25 AM","17/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,60,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0DH,,Default,simple,base,SUPERBREAK AMAZON GREEN,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"16/12/16, 10:25 AM","17/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,261,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0DQ,,Default,simple,base,SUPERBREAK MULTI HOT TROPIC,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"16/12/16, 10:25 AM","17/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,1060,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T501-9ZG,,Default,simple,base,SUPERBREAK AQUA DASH,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"17/12/16, 10:25 AM","18/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,184,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0JJ,,Default,simple,base,SUPERBREAK AQUA DASH JAGGED PLAID,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"17/12/16, 10:25 AM","18/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,377,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0WT,,Default,simple,base,SUPERBREAK AQUA DASH SCRIBBLED INK,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"17/12/16, 10:25 AM","18/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,1768,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T501-ZN6,,Default,simple,base,SUPERBREAK AQUA DASH SPOTS,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"17/12/16, 10:25 AM","18/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0JT,,Default,simple,base,SUPERBREAK AQUA DASH STATIC,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"17/12/16, 10:25 AM","18/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,263,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T501-1Y9,,Default,simple,base,SUPERBREAK BAYSIDEBLINTERRUPTED ZEBRA,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"17/12/16, 10:25 AM","18/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
