sku,store_view_code,attribute_set_code,product_type,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,crosssell_skus,upsell_skus,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,configurable_variations,configurable_variation_labels,associated_skus
JS00T70F-9ZH,,Default,simple,base,REILLY NAVY MOONSHINE,,,0.4,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"24/12/16, 10:25 AM","25/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,9,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T70F-0H4,,Default,simple,base,REILLY PURPLE FROST,,,0.4,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,4,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T70F-9FL,,Default,simple,base,REILLY VIKING RED,,,0.4,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,20,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TYP7-9ZG,,Default,simple,base,RIGHT PACK AQUA DASH,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,52,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TYP7-2D6,,Default,simple,base,RIGHT PACK BARBER GREEN,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,22,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TYP7-1P7,,Default,simple,base,RIGHT PACK BAYSIDE BLUE,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TYP7-9ZI,,Default,simple,base,RIGHT PACK BERRYLICIOUS PURPLE,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TYP7-008,,Default,simple,base,RIGHT PACK BLACK,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,85,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TYP7-01F,,Default,simple,base,RIGHT PACK BLUE CREST,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,13,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TYP7-04T,,Default,simple,base,RIGHT PACK BURNT HENNA,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TYP7-05C,,Default,simple,base,RIGHT PACK CERISE,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TYP7-0F3,,Default,simple,base,RIGHT PACK CORSAIR BLUE,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T58T-0U2,,Default,simple,base,RIGHT PACK DE BLACK/WHITE SUITED PLAID,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,18,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T58T-0SR,,Default,simple,base,RIGHT PACK DE JANSPORT NAVY HALF TONE FADE,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,18,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TYP7-9RU,,Default,simple,base,RIGHT PACK DESERT BEIGE,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,99,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TZR6-0FM,,Default,simple,base,RIGHT PACK EXPRESSIONS BLUE CHAMBRAY WILD ROSE,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TZR6-1W3,,Default,simple,base,RIGHT PACK EXPRESSIONS BLUE STREAK CLOUD BREAK,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TZR6-0WJ,,Default,simple,base,RIGHT PACK EXPRESSIONS CHAMBRAY SWEET BLOSSOM,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,48,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TZR6-1Y0,,Default,simple,base,RIGHT PACK EXPRESSIONS FORGE GREY WILD ROSE,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TZR6-0B4,,Default,simple,base,RIGHT PACK EXPRESSIONS MOONLIT TEAL CANVAS ABSTRACT ANGLES,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TZR6-0GP,,Default,simple,base,RIGHT PACK EXPRESSIONS MULTI BLACK WHITE GRAPHIC FLORAL,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,33,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TZR6-0VH,,Default,simple,base,RIGHT PACK EXPRESSIONS MULTI CHERRY BLOSSOM,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,64,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TZR6-0VE,,Default,simple,base,RIGHT PACK EXPRESSIONS MULTI FLORAL FINESSE,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,64,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TZR6-0FD,,Default,simple,base,RIGHT PACK EXPRESSIONS MULTI GARDEN DELIGHT,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TZR6-0J2,,Default,simple,base,RIGHT PACK EXPRESSIONS MULTI RAINBOW GARDEN FLOCK,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TZR6-03E,,Default,simple,base,RIGHT PACK EXPRESSIONS MULTI WEAVE STRIPE,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,458,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TZR6-0TV,,Default,simple,base,RIGHT PACK EXPRESSIONS NATURAL SPECKLED CANVAS,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"16/12/16, 10:25 AM","17/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,48,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TZR6-0U3,,Default,simple,base,RIGHT PACK EXPRESSIONS NAVY TWIGGY DOT JACQUARD,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"16/12/16, 10:25 AM","17/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,112,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TZR6-1Y1,,Default,simple,base,RIGHT PACK EXPRESSIONS QUEEN MALTESE,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"16/12/16, 10:25 AM","17/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TZR6-0ER,,Default,simple,base,RIGHT PACK EXPRESSIONS ROSE BLUSH HENNA ROSE,"La mochila Right Pack se convirtió en un Icono de la marca JanSport por su fondo de cuero. Con un compartimiento interno para computador portátil de 15"" pulgadas y un bolsillo organizador delantero, la Right Pack será de seguro la mejor mochila para tener donde sea que te lleve el día.",,0.6,1,Taxable Goods,Not Visible Individually,79.95,,,,,,,"16/12/16, 10:25 AM","17/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
