sku,store_view_code,attribute_set_code,product_type,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,crosssell_skus,upsell_skus,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,configurable_variations,configurable_variation_labels,associated_skus
JS00T69D-0N0,,Default,simple,base,DIGITAL STUDENT RED TAPE LAND AHOY,"Protege lo que es importante con la Digital Student de JanSport. Con una funda para computador portatil de 15"", extraible de su compartimiento especial. Incluye dos bolsillos para botella de agua y almacenamiento organizado. Está mochila fue diseñada para ir a todas partes.",,0.5,1,Taxable Goods,Not Visible Individually,64.95,,,,,,,"21/12/16, 10:25 AM","22/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T69D-ZK1,,Default,simple,base,DIGITAL STUDENT SHADY GREY SPRINKLED FLORAL,"Protege lo que es importante con la Digital Student de JanSport. Con una funda para computador portatil de 15"", extraible de su compartimiento especial. Incluye dos bolsillos para botella de agua y almacenamiento organizado. Está mochila fue diseñada para ir a todas partes.",,0.5,1,Taxable Goods,Not Visible Individually,64.95,,,,,,,"21/12/16, 10:25 AM","22/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,18,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T69D-0P5,,Default,simple,base,DIGITAL STUDENT SPANISH TEAL MULTI STICKERS,"Protege lo que es importante con la Digital Student de JanSport. Con una funda para computador portatil de 15"", extraible de su compartimiento especial. Incluye dos bolsillos para botella de agua y almacenamiento organizado. Está mochila fue diseñada para ir a todas partes.",,0.5,1,Taxable Goods,Not Visible Individually,64.95,,,,,,,"22/12/16, 10:25 AM","23/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,39,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T69D-05B,,Default,simple,base,DIGITAL STUDENT VIOLET PURPLE,"Protege lo que es importante con la Digital Student de JanSport. Con una funda para computador portatil de 15"", extraible de su compartimiento especial. Incluye dos bolsillos para botella de agua y almacenamiento organizado. Está mochila fue diseñada para ir a todas partes.",,0.5,1,Taxable Goods,Not Visible Individually,64.95,,,,,,,"11/12/16, 10:25 AM","12/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,26,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T69F-ZS3,,Default,simple,base,DIGITAL WRAP BLACK BEIGE PLUSH CHEETAH,,,0.08,1,Taxable Goods,Not Visible Individually,18.95,,,,,,,"11/12/16, 10:25 AM","12/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T69F-0AR,,Default,simple,base,DIGITAL WRAP BLACK PLUSH LIPS,,,0.08,1,Taxable Goods,Not Visible Individually,18.95,,,,,,,"11/12/16, 10:25 AM","12/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T69F-0CZ,,Default,simple,base,DIGITAL WRAP MULTI BURRITO,,,0.08,1,Taxable Goods,Not Visible Individually,18.95,,,,,,,"11/12/16, 10:25 AM","12/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,52,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TN89-008,,Default,simple,base,DRIVER 8 BLACK,,,3,1,Taxable Goods,Not Visible Individually,129.95,,,,,,,"11/12/16, 10:25 AM","12/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,56,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TN89-0JB,,Default,simple,base,DRIVER 8 CORAL SPARKLE PRETTY POSEY,,,3,1,Taxable Goods,Not Visible Individually,129.95,,,,,,,"11/12/16, 10:25 AM","12/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,66,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TN89-0JE,,Default,simple,base,DRIVER 8 MULTI DIAMOND ARROWS,,,3,1,Taxable Goods,Not Visible Individually,129.95,,,,,,,"11/12/16, 10:25 AM","12/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,55,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TN89-0WH,,Default,simple,base,DRIVER 8 MULTI GREY FLORAL HAZE,,,3,1,Taxable Goods,Not Visible Individually,129.95,,,,,,,"11/12/16, 10:25 AM","12/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,60,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TN89-0E2,,Default,simple,base,DRIVER 8 MULTI NAVY MOUNTAIN MEADOW,,,3,1,Taxable Goods,Not Visible Individually,129.95,,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,51,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TN89-0MV,,Default,simple,base,DRIVER 8 MULTI RED GALAXY,,,3,1,Taxable Goods,Not Visible Individually,129.95,,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,41,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TN89-003,,Default,simple,base,DRIVER 8 NAVY,,,3,1,Taxable Goods,Not Visible Individually,129.95,,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,93,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TN89-0VQ,,Default,simple,base,DRIVER 8 NAVY SWEET BLOSSOM,,,3,1,Taxable Goods,Not Visible Individually,129.95,,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,100,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TN89-0N0,,Default,simple,base,DRIVER 8 RED TAPE LAND AHOY,,,3,1,Taxable Goods,Not Visible Individually,129.95,,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,15,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TN89-0NK,,Default,simple,base,DRIVER 8 SEAFOAM GREEN WHITE DOTS,,,3,1,Taxable Goods,Not Visible Individually,129.95,,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,30,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TN89-9FL,,Default,simple,base,DRIVER 8 VIKING RED,,,3,1,Taxable Goods,Not Visible Individually,129.95,,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TN89-01W,,Default,simple,base,DRIVER 8 WHEELED BLACK FLORAL GEO,,,3,1,Taxable Goods,Not Visible Individually,129.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,4,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TN89-0A8,,Default,simple,base,DRIVER 8 WHEELED BLACK KISS ME QUICK,,,3,1,Taxable Goods,Not Visible Individually,129.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,17,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TN89-0AP,,Default,simple,base,DRIVER 8 WHEELED MAMMOTH BLUE WILD AT HEART,,,3,1,Taxable Goods,Not Visible Individually,129.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,11,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TZU9-008,,Default,simple,base,EMMA TOTE BLACK,"Este JanSport tote es perfecto para ti. Con la Emma Tote podras irte de paseo, al gimnasio o a tus vacaciones favoritas.",,0.5,1,Taxable Goods,Not Visible Individually,39.95,29.95,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,61,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TZU9-9FA,,Default,simple,base,EMMA TOTE PINK TULIP,"Este JanSport tote es perfecto para ti. Con la Emma Tote podras irte de paseo, al gimnasio o a tus vacaciones favoritas.",,0.5,1,Taxable Goods,Not Visible Individually,39.95,29.95,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TZU9-9HY,,Default,simple,base,EMMA TOTE PURPLE SKY MULTI WATERCOLOR,"Este JanSport tote es perfecto para ti. Con la Emma Tote podras irte de paseo, al gimnasio o a tus vacaciones favoritas.",,0.5,1,Taxable Goods,Not Visible Individually,39.95,29.95,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TZU9-9MM,,Default,simple,base,EMMA TOTE PURPLE SKY/VANILLA ICE WHITE RENO PLAID,"Este JanSport tote es perfecto para ti. Con la Emma Tote podras irte de paseo, al gimnasio o a tus vacaciones favoritas.",,0.5,1,Taxable Goods,Not Visible Individually,39.95,29.95,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,31,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TZV8-9MK,,Default,simple,base,EMMA TOTE SE BLACK MULTI METALLIC REPTILE,"Este JanSport tote es perfecto para ti. Con la Emma Tote podras irte de paseo, al gimnasio o a tus vacaciones favoritas.",,0.5,1,Taxable Goods,Not Visible Individually,39.95,29.95,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,130,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T45G-008,,Default,simple,base,ENVOY BLACK,"Protege tu mundo digital con la mochila JanSport Envoy. Con un espacio dedicado para tu laptop de 15 pulgadas, un espacio para tu tablet y otro para los cables. Ademas tiene 2 espacios para botellas.",,0.5,1,Taxable Goods,Not Visible Individually,69.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,41,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T45G-5CS,,Default,simple,base,ENVOY BLUE STREAK,"Protege tu mundo digital con la mochila JanSport Envoy. Con un espacio dedicado para tu laptop de 15 pulgadas, un espacio para tu tablet y otro para los cables. Ademas tiene 2 espacios para botellas.",,0.5,1,Taxable Goods,Not Visible Individually,69.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T45G-6XD,,Default,simple,base,ENVOY FORGE GREY,"Protege tu mundo digital con la mochila JanSport Envoy. Con un espacio dedicado para tu laptop de 15 pulgadas, un espacio para tu tablet y otro para los cables. Ademas tiene 2 espacios para botellas.",,0.5,1,Taxable Goods,Not Visible Individually,69.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,36,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T45G-0KJ,,Default,simple,base,ENVOY GREY MULTI VARIEGATED STRIPE,"Protege tu mundo digital con la mochila JanSport Envoy. Con un espacio dedicado para tu laptop de 15 pulgadas, un espacio para tu tablet y otro para los cables. Ademas tiene 2 espacios para botellas.",,0.5,1,Taxable Goods,Not Visible Individually,69.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T45G-0BE,,Default,simple,base,ENVOY GREY RABBIT SYLVIA DOT,"Protege tu mundo digital con la mochila JanSport Envoy. Con un espacio dedicado para tu laptop de 15 pulgadas, un espacio para tu tablet y otro para los cables. Ademas tiene 2 espacios para botellas.",,0.5,1,Taxable Goods,Not Visible Individually,69.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T45G-0A1,,Default,simple,base,ENVOY MULTI GREY FLORAL FLOURISH,"Protege tu mundo digital con la mochila JanSport Envoy. Con un espacio dedicado para tu laptop de 15 pulgadas, un espacio para tu tablet y otro para los cables. Ademas tiene 2 espacios para botellas.",,0.5,1,Taxable Goods,Not Visible Individually,69.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T45G-0E2,,Default,simple,base,ENVOY MULTI NAVY MOUNTAIN MEADOW,"Protege tu mundo digital con la mochila JanSport Envoy. Con un espacio dedicado para tu laptop de 15 pulgadas, un espacio para tu tablet y otro para los cables. Ademas tiene 2 espacios para botellas.",,0.5,1,Taxable Goods,Not Visible Individually,69.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T45G-9FL,,Default,simple,base,ENVOY VIKING RED,"Protege tu mundo digital con la mochila JanSport Envoy. Con un espacio dedicado para tu laptop de 15 pulgadas, un espacio para tu tablet y otro para los cables. Ademas tiene 2 espacios para botellas.",,0.5,1,Taxable Goods,Not Visible Individually,69.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TAN1-0X1,,Default,simple,base,FIFHT AVENUE MULTI NAVY CONNECT FOUR,"La cangurera JanSport Fifth Ave le permite guardar todo lo que necesita a facil acceso. Viniendo en una variedad de estampados coloridos y combinaciones de colores, esta cangurera estará a su lado en cada aventura.",,0.1,1,Taxable Goods,Not Visible Individually,19.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,320,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TAN1-9ZG,,Default,simple,base,FIFTH AVENUE AQUA DASH,"La cangurera JanSport Fifth Ave le permite guardar todo lo que necesita a facil acceso. Viniendo en una variedad de estampados coloridos y combinaciones de colores, esta cangurera estará a su lado en cada aventura.",,0.1,1,Taxable Goods,Not Visible Individually,19.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TAN1-008,,Default,simple,base,FIFTH AVENUE BLACK,"La cangurera JanSport Fifth Ave le permite guardar todo lo que necesita a facil acceso. Viniendo en una variedad de estampados coloridos y combinaciones de colores, esta cangurera estará a su lado en cada aventura.",,0.1,1,Taxable Goods,Not Visible Individually,19.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,528,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TAN1-06Q,,Default,simple,base,FIFTH AVENUE BLACK ZIGGY,"La cangurera JanSport Fifth Ave le permite guardar todo lo que necesita a facil acceso. Viniendo en una variedad de estampados coloridos y combinaciones de colores, esta cangurera estará a su lado en cada aventura.",,0.1,1,Taxable Goods,Not Visible Individually,19.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,76,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TAN1-01F,,Default,simple,base,FIFTH AVENUE BLUE CREST,"La cangurera JanSport Fifth Ave le permite guardar todo lo que necesita a facil acceso. Viniendo en una variedad de estampados coloridos y combinaciones de colores, esta cangurera estará a su lado en cada aventura.",,0.1,1,Taxable Goods,Not Visible Individually,19.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,256,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TAN1-01B,,Default,simple,base,FIFTH AVENUE CYBER PINK,"La cangurera JanSport Fifth Ave le permite guardar todo lo que necesita a facil acceso. Viniendo en una variedad de estampados coloridos y combinaciones de colores, esta cangurera estará a su lado en cada aventura.",,0.1,1,Taxable Goods,Not Visible Individually,19.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,213,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TAN1-0EG,,Default,simple,base,FIFTH AVENUE CYBER PINK BLOCK FLORAL,"La cangurera JanSport Fifth Ave le permite guardar todo lo que necesita a facil acceso. Viniendo en una variedad de estampados coloridos y combinaciones de colores, esta cangurera estará a su lado en cada aventura.",,0.1,1,Taxable Goods,Not Visible Individually,19.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,55,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TAN1-9RX,,Default,simple,base,FIFTH AVENUE FLUORESCENT PINK,"La cangurera JanSport Fifth Ave le permite guardar todo lo que necesita a facil acceso. Viniendo en una variedad de estampados coloridos y combinaciones de colores, esta cangurera estará a su lado en cada aventura.",,0.1,1,Taxable Goods,Not Visible Individually,19.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
