sku,store_view_code,attribute_set_code,product_type,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,crosssell_skus,upsell_skus,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,configurable_variations,configurable_variation_labels,associated_skus
JS00TDN7-09V,,Default,simple,base,BIG STUDENT MULTI ASTRO KITTY,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,4,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDN7-0XJ,,Default,simple,base,BIG STUDENT MULTI CALI POPPY,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,247,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDN7-0KL,,Default,simple,base,BIG STUDENT MULTI CONCRETE FLORAL,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,130,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDN7-0JE,,Default,simple,base,BIG STUDENT MULTI DIAMOND ARROWS,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,237,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDN7-09Y,,Default,simple,base,BIG STUDENT MULTI DONUTS,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,65,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDN7-0UE,,Default,simple,base,BIG STUDENT MULTI FLOWER EXPLOSION,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,429,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDN7-0KP,,Default,simple,base,BIG STUDENT MULTI FREQUENCY,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDN7-0VT,,Default,simple,base,BIG STUDENT MULTI GARDEN SPACE,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"12/12/16, 10:25 AM","13/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,455,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDN7-0DQ,,Default,simple,base,BIG STUDENT MULTI HOT TROPIC,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,84,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDN7-0WR,,Default,simple,base,BIG STUDENT MULTI JUNGLE JAM,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,403,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDN7-0JL,,Default,simple,base,BIG STUDENT MULTI LAVA LAMP,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,114,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDN7-0X1,,Default,simple,base,BIG STUDENT MULTI NAVY CONNECT FOUR,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,468,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDN7-0E2,,Default,simple,base,BIG STUDENT MULTI NAVY MOUNTAIN MEADOW,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,68,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDN7-0AC,,Default,simple,base,BIG STUDENT MULTI O X O,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDN7-0JP,,Default,simple,base,BIG STUDENT MULTI ORNATE BLUES,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,125,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDN7-0DU,,Default,simple,base,BIG STUDENT MULTI PAINTED DITZY,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,62,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
TDN7-0AG,,Default,simple,base,BIG STUDENT MULTI PEACOCK,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"13/12/16, 10:25 AM","14/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,59,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDN7-0JS,,Default,simple,base,BIG STUDENT MULTI SAUCY CHEVRON,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,3,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDN7-0WZ,,Default,simple,base,BIG STUDENT MULTI SOUTH SWELL,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,507,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00TDN7-0UG,,Default,simple,base,BIG STUDENT MULTI SPECKLED SPACE,"Explora las características de nuestra mochila Big Student. Disponible en una variedad de colores y diseños, esta mochila grande es perfecta para cualquier persona en cualquier lugar.",,0.6,1,Taxable Goods,Not Visible Individually,59.95,,,,,,,"14/12/16, 10:25 AM","15/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,455,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
