sku,store_view_code,attribute_set_code,product_type,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,crosssell_skus,upsell_skus,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,configurable_variations,configurable_variation_labels,associated_skus
T17E-5KS,,Default,simple,base,1.0 SLEEVE FOR IPAD HIGH RISH RED,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.1,1,Taxable Goods,Not Visible Individually,22.95,16.5,,,,,,"9/12/16, 10:25 AM","10/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,276,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17E-9RW,,Default,simple,base,1.0 SLEEVE FOR IPAD MAMMOTH BLUE,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.1,1,Taxable Goods,Not Visible Individually,22.95,16.5,,,,,,"9/12/16, 10:25 AM","10/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,245,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17E-9SF,,Default,simple,base,1.0 SLEEVE FOR IPAD PINK PANSY,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.1,1,Taxable Goods,Not Visible Individually,22.95,16.5,,,,,,"9/12/16, 10:25 AM","10/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,268,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17E-1G4,,Default,simple,base,1.0 SLEEVE FOR IPAD PINK PANSY MUTED SAFARI,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.1,1,Taxable Goods,Not Visible Individually,22.95,16.5,,,,,,"9/12/16, 10:25 AM","10/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,186,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17E-1E5,,Default,simple,base,1.0 SLEEVE FOR IPAD PINK PANSY PRESTON PLAID,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.1,1,Taxable Goods,Not Visible Individually,22.95,16.5,,,,,,"9/12/16, 10:25 AM","10/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,235,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17D-9XV,,Default,simple,base,13'' 1.0 LAPTOP SLEEVE  BLACK WHITE FLUORECENT PINK MISS ZEBRA,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.1,1,Taxable Goods,Not Visible Individually,22.95,17.5,,,,,,"9/12/16, 10:25 AM","10/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,36,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17D-1G2,,Default,simple,base,13'' 1.0 LAPTOP SLEEVE BERRYLICIOUS VINTAGE FLORAL CANVAS,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.1,1,Taxable Goods,Not Visible Individually,22.95,17.5,,,,,,"9/12/16, 10:25 AM","10/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,175,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17D-008,,Default,simple,base,13'' 1.0 LAPTOP SLEEVE BLACK,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.1,1,Taxable Goods,Not Visible Individually,22.95,17.5,,,,,,"9/12/16, 10:25 AM","10/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,106,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17D-1F3,,Default,simple,base,13'' 1.0 LAPTOP SLEEVE BLACK MULTI SHORT CIRCUIT,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.1,1,Taxable Goods,Not Visible Individually,22.95,17.5,,,,,,"10/12/16, 10:25 AM","11/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,176,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17D-5KS,,Default,simple,base,13'' 1.0 LAPTOP SLEEVE HIGH RISK RED,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.1,1,Taxable Goods,Not Visible Individually,22.95,17.5,,,,,,"10/12/16, 10:25 AM","11/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,195,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17D-9RW,,Default,simple,base,13'' 1.0 LAPTOP SLEEVE MAMMOTH BLUE,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.1,1,Taxable Goods,Not Visible Individually,22.95,17.5,,,,,,"10/12/16, 10:25 AM","11/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,180,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T17D-1G4,,Default,simple,base,13'' 1.0 LAPTOP SLEEVE PINK PANSY MUTED SAFARI,"Proteja su Laptop con el JanSport Laptop Sleve para su ordenador portátil que ofrece protección en su compartimiento con cremallera, forrado con felpa interna que se ajuste a un ordenador portátil.",,0.1,1,Taxable Goods,Not Visible Individually,22.95,17.5,,,,,,"10/12/16, 10:25 AM","11/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,111,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
