sku,store_view_code,attribute_set_code,product_type,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,meta_title,meta_keywords,meta_description,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,crosssell_skus,upsell_skus,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,configurable_variations,configurable_variation_labels,associated_skus
JS00T501-0E2,,Default,simple,base,SUPERBREAK MULTI NAVY MOUNTAIN MEADOW,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"23/12/16, 10:25 AM","24/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,834,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T501-ZJ5,,Default,simple,base,SUPERBREAK MULTI ORIENTAL BLOOM,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"24/12/16, 10:25 AM","25/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,313,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0JP,,Default,simple,base,SUPERBREAK MULTI ORNATE BLUES,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"24/12/16, 10:25 AM","25/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,588,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0AC,,Default,simple,base,SUPERBREAK MULTI OXO,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"24/12/16, 10:25 AM","25/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,64,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0DU,,Default,simple,base,SUPERBREAK MULTI PAINTED DITZY,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"24/12/16, 10:25 AM","25/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,1557,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0AF,,Default,simple,base,SUPERBREAK MULTI PAINTED STONES,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"24/12/16, 10:25 AM","25/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T501-0AG,,Default,simple,base,SUPERBREAK MULTI PEACOCK,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"24/12/16, 10:25 AM","25/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0EJ,,Default,simple,base,SUPERBREAK MULTI POOL PARTY,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"24/12/16, 10:25 AM","25/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,649,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
T501-0AD,,Default,simple,base,SUPERBREAK MULTI PURPLE OMBRE DAISY,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"24/12/16, 10:25 AM","25/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0JS,,Default,simple,base,SUPERBREAK MULTI SAUCY CHEVRON,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"24/12/16, 10:25 AM","25/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,594,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0WZ,,Default,simple,base,SUPERBREAK MULTI SOUTH SWELL,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"25/12/16, 10:25 AM","26/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,2392,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0KN,,Default,simple,base,SUPERBREAK MULTI STICKERS,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"25/12/16, 10:25 AM","26/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,669,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0VW,,Default,simple,base,SUPERBREAK MULTI SUMMER FESTIVAL,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"25/12/16, 10:25 AM","26/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,2002,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0E9,,Default,simple,base,SUPERBREAK MULTI SUNSET STRIPE,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"25/12/16, 10:25 AM","26/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,1550,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0JU,,Default,simple,base,SUPERBREAK MULTI SUPER SWIRLS,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"25/12/16, 10:25 AM","26/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,698,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0JV,,Default,simple,base,SUPERBREAK MULTI SWEATER KNIT,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"25/12/16, 10:25 AM","26/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,874,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0JW,,Default,simple,base,SUPERBREAK MULTI TEXTURE STRIPE,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"25/12/16, 10:25 AM","26/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,789,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0JX,,Default,simple,base,SUPERBREAK MULTI TIE DYE SWIRLS,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"25/12/16, 10:25 AM","26/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,579,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0EM,,Default,simple,base,SUPERBREAK MULTI TROPIC GOLD,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"26/12/16, 10:25 AM","27/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,864,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0JY,,Default,simple,base,SUPERBREAK MULTI WATERCOLOR ANGLES,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,362,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0AN,,Default,simple,base,SUPERBREAK Multi Watercolor Spots,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,0,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0L2,,Default,simple,base,SUPERBREAK MULTI WET SLOTH,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,778,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0VZ,,Default,simple,base,SUPERBREAK MULTI WHITE FLORAL HAZE,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,1794,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0KJ,,Default,simple,base,SUPERBREAK MULTIVARIEGATED STRIPE,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,702,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-003,,Default,simple,base,SUPERBREAK NAVY,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,3923,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
JS00T501-0DS,,Default,simple,base,SUPERBREAK NAVY MOONSHINEISLANDOMBRE,"La JanSport SuperBreak® con su silueta clásica, es ultraligera para el uso diario. Está disponible en más de 30 colores y estampados diferentes, ideal para todo tipo de uso.",,0.3,1,Taxable Goods,Not Visible Individually,39.95,,,,,,,"15/12/16, 10:25 AM","16/1/16, 12:32 PM",,,Block after Info Column,,,,,,,,,,,Use config,,,588,0,1,0,0,1,1,1,10000,1,1,1,1,1,1,1,0,1,0,0,1,,,,,,,,,,,,,,
